order_id,order_date,customer_id,customer_name,region,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,net_value,currency,status,sales_rep,year,month,month_name,quarter,quarter_label,week,day_of_week,is_weekend,gross_value,discount_amount,status_group,revenue_eligible,revenue,fact_key,load_timestamp
SO1266,2024-02-09,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P007,Mechanical Keyboard,Electronics,5,7125.0,5,35625.0,INR,Delivered,SR10,2024,2,February,1,Q1,6,Friday,False,37500.0,1875.0,Closed,True,35625.0,267,2026-04-16 19:43:09
SO1267,2024-02-09,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,15,22000.0,0,330000.0,INR,Delivered,SR04,2024,2,February,1,Q1,6,Friday,False,330000.0,-0.0,Closed,True,330000.0,268,2026-04-16 19:43:09
SO1268,2024-02-09,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,10,46750.0,15,467500.0,INR,Delivered,SR04,2024,2,February,1,Q1,6,Friday,False,550000.0,82500.0,Closed,True,467500.0,269,2026-04-16 19:43:09
SO1269,2024-02-09,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,7,25200.0,10,176400.0,INR,In Transit,SR10,2024,2,February,1,Q1,6,Friday,False,196000.0,19600.0,Open,True,176400.0,270,2026-04-16 19:43:09
SO1270,2024-02-09,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,10,23800.0,15,238000.0,INR,Delivered,SR07,2024,2,February,1,Q1,6,Friday,False,280000.0,42000.0,Closed,True,238000.0,271,2026-04-16 19:43:09
SO1271,2024-02-09,C0003,Wipro Solutions,East,Pune,Enterprise,P004,Standing Desk,Furniture,20,33250.0,5,665000.0,INR,Processing,SR01,2024,2,February,1,Q1,6,Friday,False,700000.0,35000.0,Open,True,665000.0,272,2026-04-16 19:43:09
SO1272,2024-02-10,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,18,45000.0,0,810000.0,INR,In Transit,SR09,2024,2,February,1,Q1,6,Saturday,True,810000.0,-0.0,Open,True,810000.0,273,2026-04-16 19:43:09
SO1273,2024-02-10,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,10,8500.0,0,85000.0,INR,In Transit,SR05,2024,2,February,1,Q1,6,Saturday,True,85000.0,-0.0,Open,True,85000.0,274,2026-04-16 19:43:09
SO1274,2024-02-10,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,5,10200.0,15,51000.0,INR,Delivered,SR04,2024,2,February,1,Q1,6,Saturday,True,60000.0,9000.0,Closed,True,51000.0,275,2026-04-16 19:43:09
SO1275,2024-02-10,C0014,Swiggy India,North,Bengaluru,Food-Tech,P008,LED Monitor 27inch,Electronics,12,28000.0,0,336000.0,INR,Delivered,SR07,2024,2,February,1,Q1,6,Saturday,True,336000.0,-0.0,Closed,True,336000.0,276,2026-04-16 19:43:09
SO1276,2024-02-11,C0006,Tata Motors,South,Pune,Manufacturing,P004,Standing Desk,Furniture,13,35000.0,0,455000.0,INR,Delivered,SR01,2024,2,February,1,Q1,6,Sunday,True,455000.0,-0.0,Closed,True,455000.0,277,2026-04-16 19:43:09
SO1277,2024-02-11,C0006,Tata Motors,South,Pune,Manufacturing,P002,Wireless Headphones,Electronics,11,8075.0,5,88825.0,INR,Delivered,SR05,2024,2,February,1,Q1,6,Sunday,True,93500.0,4675.0,Closed,True,88825.0,278,2026-04-16 19:43:09
SO1278,2024-02-11,C0015,Paytm Services,South,Noida,FinTech,P008,LED Monitor 27inch,Electronics,5,23800.0,15,119000.0,INR,Delivered,SR01,2024,2,February,1,Q1,6,Sunday,True,140000.0,21000.0,Closed,True,119000.0,279,2026-04-16 19:43:09
SO1279,2024-02-11,C0015,Paytm Services,South,Noida,FinTech,P002,Wireless Headphones,Electronics,1,7650.0,10,7650.0,INR,Delivered,SR03,2024,2,February,1,Q1,6,Sunday,True,8500.0,850.0,Closed,True,7650.0,280,2026-04-16 19:43:09
SO1280,2024-02-11,C0009,Amazon India,North,Hyderabad,E-Commerce,P010,Conference Table,Furniture,17,46750.0,15,794750.0,INR,Delivered,SR05,2024,2,February,1,Q1,6,Sunday,True,935000.0,140250.0,Closed,True,794750.0,281,2026-04-16 19:43:09
SO1281,2024-02-12,C0005,HDFC Bank,South,Mumbai,BFSI,P002,Wireless Headphones,Electronics,2,8075.0,5,16150.0,INR,Delivered,SR10,2024,2,February,1,Q1,7,Monday,False,17000.0,850.0,Closed,True,16150.0,282,2026-04-16 19:43:09
SO1282,2024-02-12,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P002,Wireless Headphones,Electronics,4,7225.0,15,28900.0,INR,Delivered,SR01,2024,2,February,1,Q1,7,Monday,False,34000.0,5100.0,Closed,True,28900.0,283,2026-04-16 19:43:09
SO1283,2024-02-12,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,19,11400.0,5,216600.0,INR,In Transit,SR05,2024,2,February,1,Q1,7,Monday,False,228000.0,11400.0,Open,True,216600.0,284,2026-04-16 19:43:09
SO1284,2024-02-12,C0007,Mahindra Group,North,Mumbai,Manufacturing,P001,Laptop Pro 15,Electronics,20,76500.0,10,1530000.0,INR,Delivered,SR07,2024,2,February,1,Q1,7,Monday,False,1700000.0,170000.0,Closed,True,1530000.0,285,2026-04-16 19:43:09
SO1285,2024-02-12,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,17,7650.0,10,130050.0,INR,Delivered,SR09,2024,2,February,1,Q1,7,Monday,False,144500.0,14450.0,Closed,True,130050.0,286,2026-04-16 19:43:09
SO1286,2024-02-12,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,17,9600.0,20,163200.0,INR,Delivered,SR08,2024,2,February,1,Q1,7,Monday,False,204000.0,40800.0,Closed,True,163200.0,287,2026-04-16 19:43:09
SO1287,2024-02-12,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P007,Mechanical Keyboard,Electronics,12,6750.0,10,81000.0,INR,In Transit,SR06,2024,2,February,1,Q1,7,Monday,False,90000.0,9000.0,Open,True,81000.0,288,2026-04-16 19:43:09
SO1288,2024-02-13,C0006,Tata Motors,South,Pune,Manufacturing,P004,Standing Desk,Furniture,4,28000.0,20,112000.0,INR,In Transit,SR06,2024,2,February,1,Q1,7,Tuesday,False,140000.0,28000.0,Open,True,112000.0,289,2026-04-16 19:43:09
SO1289,2024-02-13,C0003,Wipro Solutions,East,Pune,Enterprise,P001,Laptop Pro 15,Electronics,12,68000.0,20,816000.0,INR,Delivered,SR03,2024,2,February,1,Q1,7,Tuesday,False,1020000.0,204000.0,Closed,True,816000.0,290,2026-04-16 19:43:09
SO1290,2024-02-13,C0014,Swiggy India,North,Bengaluru,Food-Tech,P008,LED Monitor 27inch,Electronics,16,26600.0,5,425600.0,INR,Processing,SR02,2024,2,February,1,Q1,7,Tuesday,False,448000.0,22400.0,Open,True,425600.0,291,2026-04-16 19:43:09
SO1291,2024-02-13,C0012,Byju's Learning,North,Bengaluru,EdTech,P008,LED Monitor 27inch,Electronics,2,25200.0,10,50400.0,INR,Delivered,SR04,2024,2,February,1,Q1,7,Tuesday,False,56000.0,5600.0,Closed,True,50400.0,292,2026-04-16 19:43:09
SO1292,2024-02-13,C0015,Paytm Services,South,Noida,FinTech,P001,Laptop Pro 15,Electronics,11,76500.0,10,841500.0,INR,Delivered,SR09,2024,2,February,1,Q1,7,Tuesday,False,935000.0,93500.0,Closed,True,841500.0,293,2026-04-16 19:43:09
SO1293,2024-02-14,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,7,76500.0,10,535500.0,INR,Delivered,SR01,2024,2,February,1,Q1,7,Wednesday,False,595000.0,59500.0,Closed,True,535500.0,294,2026-04-16 19:43:09
SO1294,2024-02-14,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,9,45000.0,0,405000.0,INR,In Transit,SR07,2024,2,February,1,Q1,7,Wednesday,False,405000.0,-0.0,Open,True,405000.0,295,2026-04-16 19:43:09
SO1295,2024-02-14,C0015,Paytm Services,South,Noida,FinTech,P007,Mechanical Keyboard,Electronics,15,6375.0,15,95625.0,INR,Delivered,SR03,2024,2,February,1,Q1,7,Wednesday,False,112500.0,16875.0,Closed,True,95625.0,296,2026-04-16 19:43:09
SO1296,2024-02-14,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,12,22400.0,20,268800.0,INR,Delivered,SR02,2024,2,February,1,Q1,7,Wednesday,False,336000.0,67200.0,Closed,True,268800.0,297,2026-04-16 19:43:09
SO1297,2024-02-14,C0012,Byju's Learning,North,Bengaluru,EdTech,P007,Mechanical Keyboard,Electronics,3,6375.0,15,19125.0,INR,Delivered,SR03,2024,2,February,1,Q1,7,Wednesday,False,22500.0,3375.0,Closed,True,19125.0,298,2026-04-16 19:43:09
SO1298,2024-02-14,C0009,Amazon India,North,Hyderabad,E-Commerce,P005,Smartphone X12,Electronics,11,65000.0,0,715000.0,INR,Delivered,SR05,2024,2,February,1,Q1,7,Wednesday,False,715000.0,-0.0,Closed,True,715000.0,299,2026-04-16 19:43:09
SO1299,2024-02-14,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,20,23800.0,15,476000.0,INR,Delivered,SR08,2024,2,February,1,Q1,7,Wednesday,False,560000.0,84000.0,Closed,True,476000.0,300,2026-04-16 19:43:09
SO1300,2024-02-14,C0006,Tata Motors,South,Pune,Manufacturing,P008,LED Monitor 27inch,Electronics,2,25200.0,10,50400.0,INR,Delivered,SR07,2024,2,February,1,Q1,7,Wednesday,False,56000.0,5600.0,Closed,True,50400.0,301,2026-04-16 19:43:09
SO1301,2024-02-14,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,3,72250.0,15,216750.0,INR,Delivered,SR03,2024,2,February,1,Q1,7,Wednesday,False,255000.0,38250.0,Closed,True,216750.0,302,2026-04-16 19:43:09
SO1302,2024-02-14,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P003,Office Chair Ergonomic,Furniture,20,18700.0,15,374000.0,INR,Delivered,SR02,2024,2,February,1,Q1,7,Wednesday,False,440000.0,66000.0,Closed,True,374000.0,303,2026-04-16 19:43:09
SO1303,2024-02-14,C0004,Reliance Retail,South,Mumbai,Retail,P006,Tablet Air,Electronics,12,38250.0,15,459000.0,INR,Processing,SR01,2024,2,February,1,Q1,7,Wednesday,False,540000.0,81000.0,Open,True,459000.0,304,2026-04-16 19:43:09
SO1304,2024-02-15,C0011,Ola Cabs,West,Bengaluru,Transport,P008,LED Monitor 27inch,Electronics,12,25200.0,10,302400.0,INR,Delivered,SR02,2024,2,February,1,Q1,7,Thursday,False,336000.0,33600.0,Closed,True,302400.0,305,2026-04-16 19:43:09
SO1305,2024-02-15,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P003,Office Chair Ergonomic,Furniture,17,19800.0,10,336600.0,INR,Delivered,SR05,2024,2,February,1,Q1,7,Thursday,False,374000.0,37400.0,Closed,True,336600.0,306,2026-04-16 19:43:09
SO1306,2024-02-15,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,1,8075.0,5,8075.0,INR,Delivered,SR07,2024,2,February,1,Q1,7,Thursday,False,8500.0,425.0,Closed,True,8075.0,307,2026-04-16 19:43:09
SO1307,2024-02-15,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,4,10800.0,10,43200.0,INR,In Transit,SR08,2024,2,February,1,Q1,7,Thursday,False,48000.0,4800.0,Open,True,43200.0,308,2026-04-16 19:43:09
SO1308,2024-02-15,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,10,46750.0,15,467500.0,INR,Delivered,SR03,2024,2,February,1,Q1,7,Thursday,False,550000.0,82500.0,Closed,True,467500.0,309,2026-04-16 19:43:09
SO1309,2024-02-15,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,15,8075.0,5,121125.0,INR,Processing,SR08,2024,2,February,1,Q1,7,Thursday,False,127500.0,6375.0,Open,True,121125.0,310,2026-04-16 19:43:09
SO1310,2024-02-16,C0013,Nykaa Fashion,North,Mumbai,Retail,P006,Tablet Air,Electronics,12,45000.0,0,540000.0,INR,Delivered,SR05,2024,2,February,1,Q1,7,Friday,False,540000.0,-0.0,Closed,True,540000.0,311,2026-04-16 19:43:09
SO1311,2024-02-16,C0015,Paytm Services,South,Noida,FinTech,P005,Smartphone X12,Electronics,6,61750.0,5,370500.0,INR,In Transit,SR09,2024,2,February,1,Q1,7,Friday,False,390000.0,19500.0,Open,True,370500.0,312,2026-04-16 19:43:09
SO1312,2024-02-16,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,7,8075.0,5,56525.0,INR,Delivered,SR08,2024,2,February,1,Q1,7,Friday,False,59500.0,2975.0,Closed,True,56525.0,313,2026-04-16 19:43:09
SO1313,2024-02-16,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P006,Tablet Air,Electronics,18,36000.0,20,648000.0,INR,Delivered,SR09,2024,2,February,1,Q1,7,Friday,False,810000.0,162000.0,Closed,True,648000.0,314,2026-04-16 19:43:09
SO1314,2024-02-16,C0003,Wipro Solutions,East,Pune,Enterprise,P010,Conference Table,Furniture,3,55000.0,0,165000.0,INR,Delivered,SR08,2024,2,February,1,Q1,7,Friday,False,165000.0,-0.0,Closed,True,165000.0,315,2026-04-16 19:43:09
SO1315,2024-02-17,C0007,Mahindra Group,North,Mumbai,Manufacturing,P007,Mechanical Keyboard,Electronics,19,7500.0,0,142500.0,INR,Delivered,SR06,2024,2,February,1,Q1,7,Saturday,True,142500.0,-0.0,Closed,True,142500.0,316,2026-04-16 19:43:09
SO1316,2024-02-17,C0011,Ola Cabs,West,Bengaluru,Transport,P002,Wireless Headphones,Electronics,15,7225.0,15,108375.0,INR,In Transit,SR06,2024,2,February,1,Q1,7,Saturday,True,127500.0,19125.0,Open,True,108375.0,317,2026-04-16 19:43:09
SO1317,2024-02-17,C0003,Wipro Solutions,East,Pune,Enterprise,P009,Filing Cabinet,Furniture,19,11400.0,5,216600.0,INR,In Transit,SR03,2024,2,February,1,Q1,7,Saturday,True,228000.0,11400.0,Open,True,216600.0,318,2026-04-16 19:43:09
SO1318,2024-02-17,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,2,12000.0,0,24000.0,INR,Delivered,SR05,2024,2,February,1,Q1,7,Saturday,True,24000.0,-0.0,Closed,True,24000.0,319,2026-04-16 19:43:09
SO1319,2024-02-17,C0003,Wipro Solutions,East,Pune,Enterprise,P003,Office Chair Ergonomic,Furniture,11,20900.0,5,229900.0,INR,Delivered,SR09,2024,2,February,1,Q1,7,Saturday,True,242000.0,12100.0,Closed,True,229900.0,320,2026-04-16 19:43:09
SO1320,2024-02-18,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,9,8075.0,5,72675.0,INR,Delivered,SR09,2024,2,February,1,Q1,7,Sunday,True,76500.0,3825.0,Closed,True,72675.0,321,2026-04-16 19:43:09
SO1321,2024-02-18,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,10,17600.0,20,176000.0,INR,Delivered,SR09,2024,2,February,1,Q1,7,Sunday,True,220000.0,44000.0,Closed,True,176000.0,322,2026-04-16 19:43:09
SO1322,2024-02-18,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,19,17600.0,20,334400.0,INR,Delivered,SR10,2024,2,February,1,Q1,7,Sunday,True,418000.0,83600.0,Closed,True,334400.0,323,2026-04-16 19:43:09
SO1323,2024-02-19,C0014,Swiggy India,North,Bengaluru,Food-Tech,P010,Conference Table,Furniture,2,55000.0,0,110000.0,INR,Delivered,SR10,2024,2,February,1,Q1,8,Monday,False,110000.0,-0.0,Closed,True,110000.0,324,2026-04-16 19:43:09
SO1324,2024-02-19,C0005,HDFC Bank,South,Mumbai,BFSI,P004,Standing Desk,Furniture,19,29750.0,15,565250.0,INR,Delivered,SR01,2024,2,February,1,Q1,8,Monday,False,665000.0,99750.0,Closed,True,565250.0,325,2026-04-16 19:43:09
SO1325,2024-02-19,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,10,10800.0,10,108000.0,INR,Delivered,SR07,2024,2,February,1,Q1,8,Monday,False,120000.0,12000.0,Closed,True,108000.0,326,2026-04-16 19:43:09
SO1326,2024-02-19,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,3,28000.0,0,84000.0,INR,Delivered,SR07,2024,2,February,1,Q1,8,Monday,False,84000.0,-0.0,Closed,True,84000.0,327,2026-04-16 19:43:09
SO1327,2024-02-19,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,7,25200.0,10,176400.0,INR,Delivered,SR06,2024,2,February,1,Q1,8,Monday,False,196000.0,19600.0,Closed,True,176400.0,328,2026-04-16 19:43:09
SO1328,2024-02-19,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,12,38250.0,15,459000.0,INR,Delivered,SR06,2024,2,February,1,Q1,8,Monday,False,540000.0,81000.0,Closed,True,459000.0,329,2026-04-16 19:43:09
SO1329,2024-02-19,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,4,10800.0,10,43200.0,INR,Delivered,SR02,2024,2,February,1,Q1,8,Monday,False,48000.0,4800.0,Closed,True,43200.0,330,2026-04-16 19:43:09
SO1330,2024-02-19,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,8,26600.0,5,212800.0,INR,Delivered,SR05,2024,2,February,1,Q1,8,Monday,False,224000.0,11200.0,Closed,True,212800.0,331,2026-04-16 19:43:09
SO1331,2024-02-19,C0007,Mahindra Group,North,Mumbai,Manufacturing,P010,Conference Table,Furniture,14,52250.0,5,731500.0,INR,Cancelled,SR03,2024,2,February,1,Q1,8,Monday,False,770000.0,38500.0,Cancelled,False,0.0,332,2026-04-16 19:43:09
SO1332,2024-02-20,C0015,Paytm Services,South,Noida,FinTech,P010,Conference Table,Furniture,11,52250.0,5,574750.0,INR,In Transit,SR08,2024,2,February,1,Q1,8,Tuesday,False,605000.0,30250.0,Open,True,574750.0,333,2026-04-16 19:43:09
SO1333,2024-02-20,C0009,Amazon India,North,Hyderabad,E-Commerce,P008,LED Monitor 27inch,Electronics,16,25200.0,10,403200.0,INR,Delivered,SR02,2024,2,February,1,Q1,8,Tuesday,False,448000.0,44800.0,Closed,True,403200.0,334,2026-04-16 19:43:09
SO1334,2024-02-20,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,15,11400.0,5,171000.0,INR,Delivered,SR06,2024,2,February,1,Q1,8,Tuesday,False,180000.0,9000.0,Closed,True,171000.0,335,2026-04-16 19:43:09
SO1335,2024-02-20,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P001,Laptop Pro 15,Electronics,10,72250.0,15,722500.0,INR,Delivered,SR08,2024,2,February,1,Q1,8,Tuesday,False,850000.0,127500.0,Closed,True,722500.0,336,2026-04-16 19:43:09
SO1336,2024-02-20,C0005,HDFC Bank,South,Mumbai,BFSI,P009,Filing Cabinet,Furniture,1,12000.0,0,12000.0,INR,Delivered,SR05,2024,2,February,1,Q1,8,Tuesday,False,12000.0,-0.0,Closed,True,12000.0,337,2026-04-16 19:43:09
SO1337,2024-02-20,C0012,Byju's Learning,North,Bengaluru,EdTech,P006,Tablet Air,Electronics,13,40500.0,10,526500.0,INR,Delivered,SR01,2024,2,February,1,Q1,8,Tuesday,False,585000.0,58500.0,Closed,True,526500.0,338,2026-04-16 19:43:09
SO1338,2024-02-20,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P009,Filing Cabinet,Furniture,7,10800.0,10,75600.0,INR,Delivered,SR02,2024,2,February,1,Q1,8,Tuesday,False,84000.0,8400.0,Closed,True,75600.0,339,2026-04-16 19:43:09
SO1339,2024-02-20,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,15,9600.0,20,144000.0,INR,Delivered,SR10,2024,2,February,1,Q1,8,Tuesday,False,180000.0,36000.0,Closed,True,144000.0,340,2026-04-16 19:43:09
SO1340,2024-02-20,C0011,Ola Cabs,West,Bengaluru,Transport,P010,Conference Table,Furniture,4,52250.0,5,209000.0,INR,Cancelled,SR07,2024,2,February,1,Q1,8,Tuesday,False,220000.0,11000.0,Cancelled,False,0.0,341,2026-04-16 19:43:09
SO1341,2024-02-21,C0013,Nykaa Fashion,North,Mumbai,Retail,P006,Tablet Air,Electronics,18,40500.0,10,729000.0,INR,In Transit,SR04,2024,2,February,1,Q1,8,Wednesday,False,810000.0,81000.0,Open,True,729000.0,342,2026-04-16 19:43:09
SO1342,2024-02-21,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P009,Filing Cabinet,Furniture,13,9600.0,20,124800.0,INR,Delivered,SR01,2024,2,February,1,Q1,8,Wednesday,False,156000.0,31200.0,Closed,True,124800.0,343,2026-04-16 19:43:09
SO1343,2024-02-21,C0003,Wipro Solutions,East,Pune,Enterprise,P006,Tablet Air,Electronics,16,36000.0,20,576000.0,INR,Delivered,SR10,2024,2,February,1,Q1,8,Wednesday,False,720000.0,144000.0,Closed,True,576000.0,344,2026-04-16 19:43:09
SO1344,2024-02-21,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,5,10800.0,10,54000.0,INR,Processing,SR06,2024,2,February,1,Q1,8,Wednesday,False,60000.0,6000.0,Open,True,54000.0,345,2026-04-16 19:43:09
SO1345,2024-02-21,C0003,Wipro Solutions,East,Pune,Enterprise,P007,Mechanical Keyboard,Electronics,20,6750.0,10,135000.0,INR,Delivered,SR09,2024,2,February,1,Q1,8,Wednesday,False,150000.0,15000.0,Closed,True,135000.0,346,2026-04-16 19:43:09
SO1346,2024-02-21,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,18,10200.0,15,183600.0,INR,In Transit,SR05,2024,2,February,1,Q1,8,Wednesday,False,216000.0,32400.0,Open,True,183600.0,347,2026-04-16 19:43:09
SO1347,2024-02-21,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P001,Laptop Pro 15,Electronics,12,76500.0,10,918000.0,INR,In Transit,SR07,2024,2,February,1,Q1,8,Wednesday,False,1020000.0,102000.0,Open,True,918000.0,348,2026-04-16 19:43:09
SO1348,2024-02-21,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P005,Smartphone X12,Electronics,1,52000.0,20,52000.0,INR,Delivered,SR10,2024,2,February,1,Q1,8,Wednesday,False,65000.0,13000.0,Closed,True,52000.0,349,2026-04-16 19:43:09
SO1349,2024-02-21,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P004,Standing Desk,Furniture,2,28000.0,20,56000.0,INR,Delivered,SR09,2024,2,February,1,Q1,8,Wednesday,False,70000.0,14000.0,Closed,True,56000.0,350,2026-04-16 19:43:09
SO1350,2024-02-22,C0003,Wipro Solutions,East,Pune,Enterprise,P004,Standing Desk,Furniture,2,28000.0,20,56000.0,INR,Processing,SR02,2024,2,February,1,Q1,8,Thursday,False,70000.0,14000.0,Open,True,56000.0,351,2026-04-16 19:43:09
SO1351,2024-02-22,C0004,Reliance Retail,South,Mumbai,Retail,P001,Laptop Pro 15,Electronics,15,76500.0,10,1147500.0,INR,Delivered,SR07,2024,2,February,1,Q1,8,Thursday,False,1275000.0,127500.0,Closed,True,1147500.0,352,2026-04-16 19:43:09
SO1352,2024-02-22,C0012,Byju's Learning,North,Bengaluru,EdTech,P004,Standing Desk,Furniture,14,28000.0,20,392000.0,INR,In Transit,SR08,2024,2,February,1,Q1,8,Thursday,False,490000.0,98000.0,Open,True,392000.0,353,2026-04-16 19:43:09
SO1353,2024-02-22,C0014,Swiggy India,North,Bengaluru,Food-Tech,P001,Laptop Pro 15,Electronics,5,68000.0,20,340000.0,INR,Delivered,SR06,2024,2,February,1,Q1,8,Thursday,False,425000.0,85000.0,Closed,True,340000.0,354,2026-04-16 19:43:09
SO1354,2024-02-22,C0011,Ola Cabs,West,Bengaluru,Transport,P008,LED Monitor 27inch,Electronics,17,23800.0,15,404600.0,INR,Delivered,SR03,2024,2,February,1,Q1,8,Thursday,False,476000.0,71400.0,Closed,True,404600.0,355,2026-04-16 19:43:09
SO1355,2024-02-22,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,11,9600.0,20,105600.0,INR,Delivered,SR05,2024,2,February,1,Q1,8,Thursday,False,132000.0,26400.0,Closed,True,105600.0,356,2026-04-16 19:43:09
SO1356,2024-02-22,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P008,LED Monitor 27inch,Electronics,7,26600.0,5,186200.0,INR,Delivered,SR05,2024,2,February,1,Q1,8,Thursday,False,196000.0,9800.0,Closed,True,186200.0,357,2026-04-16 19:43:09
SO1357,2024-02-22,C0004,Reliance Retail,South,Mumbai,Retail,P005,Smartphone X12,Electronics,10,61750.0,5,617500.0,INR,In Transit,SR08,2024,2,February,1,Q1,8,Thursday,False,650000.0,32500.0,Open,True,617500.0,358,2026-04-16 19:43:09
SO1358,2024-02-22,C0006,Tata Motors,South,Pune,Manufacturing,P008,LED Monitor 27inch,Electronics,12,22400.0,20,268800.0,INR,Processing,SR05,2024,2,February,1,Q1,8,Thursday,False,336000.0,67200.0,Open,True,268800.0,359,2026-04-16 19:43:09
SO1359,2024-02-22,C0005,HDFC Bank,South,Mumbai,BFSI,P002,Wireless Headphones,Electronics,19,6800.0,20,129200.0,INR,Delivered,SR07,2024,2,February,1,Q1,8,Thursday,False,161500.0,32300.0,Closed,True,129200.0,360,2026-04-16 19:43:09
SO1360,2024-02-23,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,10,22000.0,0,220000.0,INR,Delivered,SR02,2024,2,February,1,Q1,8,Friday,False,220000.0,-0.0,Closed,True,220000.0,361,2026-04-16 19:43:09
SO1361,2024-02-23,C0006,Tata Motors,South,Pune,Manufacturing,P008,LED Monitor 27inch,Electronics,9,23800.0,15,214200.0,INR,Delivered,SR09,2024,2,February,1,Q1,8,Friday,False,252000.0,37800.0,Closed,True,214200.0,362,2026-04-16 19:43:09
SO1362,2024-02-23,C0005,HDFC Bank,South,Mumbai,BFSI,P009,Filing Cabinet,Furniture,9,11400.0,5,102600.0,INR,Delivered,SR10,2024,2,February,1,Q1,8,Friday,False,108000.0,5400.0,Closed,True,102600.0,363,2026-04-16 19:43:09
SO1363,2024-02-23,C0004,Reliance Retail,South,Mumbai,Retail,P004,Standing Desk,Furniture,2,28000.0,20,56000.0,INR,Delivered,SR04,2024,2,February,1,Q1,8,Friday,False,70000.0,14000.0,Closed,True,56000.0,364,2026-04-16 19:43:09
SO1364,2024-02-23,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,14,7650.0,10,107100.0,INR,In Transit,SR02,2024,2,February,1,Q1,8,Friday,False,119000.0,11900.0,Open,True,107100.0,365,2026-04-16 19:43:09
